CTOTALT,cipcode,awlevel,year
1.0,1.0603,9.0,88
3.0,1.0603,9.0,89
4.0,1.0603,9.0,90
3.0,1.0603,9.0,91
3.0,1.0603,9.0,92
2.0,1.0603,9.0,93
5.0,1.0603,9.0,94
9.0,1.0604,1.0,87
10.0,1.0604,1.0,88
9.0,1.0604,1.0,89
10.0,1.0604,1.0,90
34.0,1.0604,1.0,91
36.0,1.0604,1.0,92
27.0,1.0604,1.0,93
39.0,1.0604,1.0,94
5.0,1.0604,2.0,87
17.0,1.0604,2.0,88
9.0,1.0604,2.0,89
2.0,1.0604,2.0,90
2.0,1.0604,2.0,91
8.0,1.0604,2.0,92
2.0,1.0604,2.0,93
21.0,1.0604,2.0,94
46.0,1.0604,3.0,87
22.0,1.0604,3.0,88
29.0,1.0604,3.0,89
21.0,1.0604,3.0,90
27.0,1.0604,3.0,91
37.0,1.0604,3.0,92
43.0,1.0604,3.0,93
35.0,1.0604,3.0,94
118.0,1.0605,1.0,87
268.0,1.0605,1.0,88
134.0,1.0605,1.0,89
121.0,1.0605,1.0,90
94.0,1.0605,1.0,91
63.0,1.0605,1.0,92
66.0,1.0605,1.0,93
69.0,1.0605,1.0,94
112.0,1.0605,2.0,87
98.0,1.0605,2.0,88
134.0,1.0605,2.0,89
91.0,1.0605,2.0,90
65.0,1.0605,2.0,91
163.0,1.0605,2.0,92
83.0,1.0605,2.0,93
119.0,1.0605,2.0,94
203.0,1.0605,3.0,87
231.0,1.0605,3.0,88
240.0,1.0605,3.0,89
171.0,1.0605,3.0,90
219.0,1.0605,3.0,91
218.0,1.0605,3.0,92
221.0,1.0605,3.0,93
212.0,1.0605,3.0,94
11.0,1.0605,4.0,87
32.0,1.0605,4.0,88
14.0,1.0605,4.0,89
19.0,1.0605,4.0,90
12.0,1.0605,4.0,91
1.0,1.0605,4.0,92
3.0,1.0605,4.0,93
31.0,1.0605,5.0,87
25.0,1.0605,5.0,88
24.0,1.0605,5.0,89
34.0,1.0605,5.0,90
74.0,1.0605,5.0,91
118.0,1.0605,5.0,92
133.0,1.0605,5.0,93
116.0,1.0605,5.0,94
7.0,1.0606,1.0,87
15.0,1.0606,1.0,88
9.0,1.0606,1.0,89
6.0,1.0606,1.0,90
5.0,1.0606,1.0,91
9.0,1.0606,1.0,92
13.0,1.0606,1.0,93
10.0,1.0606,1.0,94
51.0,1.0606,2.0,87
60.0,1.0606,2.0,88
52.0,1.0606,2.0,89
24.0,1.0606,2.0,90
22.0,1.0606,2.0,91
23.0,1.0606,2.0,92
54.0,1.0606,2.0,93
69.0,1.0606,2.0,94
82.0,1.0606,3.0,87
71.0,1.0606,3.0,88
57.0,1.0606,3.0,89
45.0,1.0606,3.0,90
45.0,1.0606,3.0,91
77.0,1.0606,3.0,92
75.0,1.0606,3.0,93
79.0,1.0606,3.0,94
5.0,1.0606,4.0,87
2.0,1.0606,4.0,88
2.0,1.0606,4.0,89
9.0,1.0606,5.0,88
1.0,1.0606,5.0,89
1.0,1.0606,5.0,90
1.0,1.0606,5.0,91
1.0,1.0606,5.0,92
3.0,1.0607,1.0,87
3.0,1.0607,1.0,88
6.0,1.0607,1.0,89
8.0,1.0607,1.0,90
9.0,1.0607,1.0,91
9.0,1.0607,1.0,92
29.0,1.0607,1.0,93
12.0,1.0607,1.0,94
35.0,1.0607,2.0,87
51.0,1.0607,2.0,88
34.0,1.0607,2.0,89
44.0,1.0607,2.0,90
33.0,1.0607,2.0,91
36.0,1.0607,2.0,92
35.0,1.0607,2.0,93
68.0,1.0607,2.0,94
124.0,1.0607,3.0,87
146.0,1.0607,3.0,88
131.0,1.0607,3.0,89
77.0,1.0607,3.0,90
121.0,1.0607,3.0,91
148.0,1.0607,3.0,92
216.0,1.0607,3.0,93
236.0,1.0607,3.0,94
1.0,1.0607,4.0,94
4.0,1.0607,5.0,88
4.0,1.0607,5.0,89
7.0,1.0607,5.0,90
2.0,1.0607,5.0,91
2.0,1.0607,5.0,92
4.0,1.0607,5.0,93
11.0,1.0607,5.0,94
2.0,1.0699,1.0,87
3.0,1.0699,1.0,88
12.0,1.0699,1.0,89
2.0,1.0699,1.0,90
26.0,1.0699,1.0,91
28.0,1.0699,1.0,92
7.0,1.0699,1.0,93
1.0,1.0699,1.0,94
5.0,1.0699,2.0,87
13.0,1.0699,2.0,88
14.0,1.0699,2.0,89
3.0,1.0699,2.0,90
10.0,1.0699,2.0,92
7.0,1.0699,2.0,93
2.0,1.0699,2.0,94
53.0,1.0699,3.0,87
62.0,1.0699,3.0,88
37.0,1.0699,3.0,89
37.0,1.0699,3.0,90
30.0,1.0699,3.0,91
34.0,1.0699,3.0,92
43.0,1.0699,3.0,93
36.0,1.0699,3.0,94
1.0,1.0699,4.0,88
1.0,1.0699,4.0,89
103.0,1.0699,4.0,90
7.0,1.0699,4.0,92
7.0,1.0699,4.0,93
1.0,1.0699,5.0,90
1.0,1.0699,5.0,91
13.0,1.0699,5.0,92
10.0,1.0699,5.0,93
13.0,1.0699,5.0,94
1.0,1.0699,9.0,87
4.0,1.0699,9.0,88
1.0,1.0699,9.0,89
3.0,1.0699,9.0,90
1.0,1.0699,9.0,91
1.0,1.0699,9.0,92
4.0,1.0699,9.0,93
3.0,1.0699,9.0,94
26.0,1.0701,5.0,87
20.0,1.0701,5.0,88
24.0,1.0701,5.0,89
14.0,1.0701,5.0,90
14.0,1.0701,5.0,91
15.0,1.0701,5.0,92
19.0,1.0701,5.0,93
18.0,1.0701,5.0,94
13.0,1.0701,7.0,87
16.0,1.0701,7.0,88
12.0,1.0701,7.0,89
12.0,1.0701,7.0,90
12.0,1.0701,7.0,91
15.0,1.0701,7.0,92
18.0,1.0701,7.0,93
19.0,1.0701,7.0,94
69.0,1.9999,1.0,87
30.0,1.9999,1.0,88
27.0,1.9999,1.0,89
1.0,1.9999,1.0,90
7.0,1.9999,1.0,91
2.0,1.9999,1.0,93
2.0,1.9999,1.0,94
115.0,1.9999,2.0,87
39.0,1.9999,2.0,88
44.0,1.9999,2.0,89
17.0,1.9999,2.0,90
34.0,1.9999,2.0,91
31.0,1.9999,2.0,92
31.0,1.9999,2.0,93
36.0,1.9999,2.0,94
721.0,1.9999,3.0,87
69.0,1.9999,3.0,88
89.0,1.9999,3.0,89
98.0,1.9999,3.0,90
83.0,1.9999,3.0,91
39.0,1.9999,3.0,92
64.0,1.9999,3.0,93
53.0,1.9999,3.0,94
42.0,1.9999,4.0,87
31.0,1.9999,4.0,88
32.0,1.9999,4.0,89
12.0,1.9999,4.0,90
2.0,1.9999,4.0,91
2.0,1.9999,4.0,92
507.0,1.9999,5.0,87
540.0,1.9999,5.0,88
551.0,1.9999,5.0,89
490.0,1.9999,5.0,90
497.0,1.9999,5.0,91
490.0,1.9999,5.0,92
500.0,1.9999,5.0,93
450.0,1.9999,5.0,94
55.0,1.9999,7.0,87
59.0,1.9999,7.0,88
50.0,1.9999,7.0,89
51.0,1.9999,7.0,90
46.0,1.9999,7.0,91
32.0,1.9999,7.0,92
26.0,1.9999,7.0,93
30.0,1.9999,7.0,94
15.0,1.9999,9.0,87
6.0,1.9999,9.0,88
10.0,1.9999,9.0,89
13.0,1.9999,9.0,90
6.0,1.9999,9.0,91
5.0,1.9999,9.0,92
4.0,1.9999,9.0,93
4.0,1.9999,9.0,94
54.0,2.0101,1.0,88
47.0,2.0101,1.0,89
48.0,2.0101,1.0,90
43.0,2.0101,1.0,91
52.0,2.0101,1.0,92
64.0,2.0101,1.0,93
33.0,2.0101,1.0,94
1.0,2.0101,2.0,87
10.0,2.0101,2.0,88
13.0,2.0101,2.0,89
25.0,2.0101,2.0,90
3.0,2.0101,2.0,91
3.0,2.0101,2.0,92
7.0,2.0101,2.0,93
5.0,2.0101,2.0,94
274.0,2.0101,3.0,87
308.0,2.0101,3.0,88
305.0,2.0101,3.0,89
242.0,2.0101,3.0,90
277.0,2.0101,3.0,91
315.0,2.0101,3.0,92
340.0,2.0101,3.0,93
369.0,2.0101,3.0,94
20.0,2.0101,4.0,87
14.0,2.0101,4.0,88
8.0,2.0101,4.0,89
16.0,2.0101,4.0,90
21.0,2.0101,4.0,91
6.0,2.0101,4.0,92
5.0,2.0101,4.0,93
11.0,2.0101,4.0,94
1193.0,2.0101,5.0,87
1049.0,2.0101,5.0,88
981.0,2.0101,5.0,89
873.0,2.0101,5.0,90
918.0,2.0101,5.0,91
852.0,2.0101,5.0,92
943.0,2.0101,5.0,93
922.0,2.0101,5.0,94
216.0,2.0101,7.0,87
209.0,2.0101,7.0,88
176.0,2.0101,7.0,89
169.0,2.0101,7.0,90
192.0,2.0101,7.0,91
126.0,2.0101,7.0,92
165.0,2.0101,7.0,93
135.0,2.0101,7.0,94
1.0,2.0101,9.0,87
21.0,2.0101,9.0,89
3.0,2.0101,9.0,90
6.0,2.0101,9.0,91
2.0,2.0101,9.0,92
5.0,2.0101,9.0,93
2.0,2.0101,9.0,94
3.0,2.0102,5.0,92
16.0,2.0102,5.0,93
21.0,2.0102,5.0,94
6.0,2.0102,7.0,92
9.0,2.0102,7.0,93
16.0,2.0102,7.0,94
102.0,2.0201,1.0,87
373.0,2.0201,1.0,88
120.0,2.0201,1.0,89
366.0,2.0201,1.0,90
116.0,2.0201,1.0,91
92.0,2.0201,1.0,92
64.0,2.0201,1.0,93
46.0,2.0201,1.0,94
3.0,2.0201,2.0,87
3.0,2.0201,2.0,88
3.0,2.0201,2.0,89
4.0,2.0201,2.0,90
257.0,2.0201,2.0,91
1422.0,2.0201,2.0,92
2081.0,2.0201,2.0,93
1551.0,2.0201,2.0,94
131.0,2.0201,3.0,87
138.0,2.0201,3.0,88
143.0,2.0201,3.0,89
162.0,2.0201,3.0,90
128.0,2.0201,3.0,91
182.0,2.0201,3.0,92
124.0,2.0201,3.0,93
141.0,2.0201,3.0,94
2.0,2.0201,4.0,87
7.0,2.0201,4.0,88
4.0,2.0201,4.0,89
1.0,2.0201,4.0,90
2.0,2.0201,4.0,91
3.0,2.0201,4.0,92
1.0,2.0201,4.0,93
1.0,2.0201,4.0,94
2743.0,2.0201,5.0,87
2568.0,2.0201,5.0,88
2404.0,2.0201,5.0,89
2278.0,2.0201,5.0,90
2234.0,2.0201,5.0,91
2369.0,2.0201,5.0,92
2359.0,2.0201,5.0,93
2664.0,2.0201,5.0,94
443.0,2.0201,7.0,87
366.0,2.0201,7.0,88
354.0,2.0201,7.0,89
362.0,2.0201,7.0,90
314.0,2.0201,7.0,91
343.0,2.0201,7.0,92
331.0,2.0201,7.0,93
342.0,2.0201,7.0,94
1.0,2.0201,8.0,89
139.0,2.0201,9.0,87
139.0,2.0201,9.0,88
161.0,2.0201,9.0,89
165.0,2.0201,9.0,90
146.0,2.0201,9.0,91
169.0,2.0201,9.0,92
139.0,2.0201,9.0,93
159.0,2.0201,9.0,94
25.0,2.0202,3.0,88
16.0,2.0202,3.0,89
11.0,2.0202,3.0,90
11.0,2.0202,3.0,91
9.0,2.0202,3.0,92
13.0,2.0202,3.0,93
12.0,2.0202,3.0,94
14.0,2.0202,5.0,89
9.0,2.0202,5.0,90
17.0,2.0202,5.0,91
11.0,2.0202,5.0,92
22.0,2.0202,5.0,93
32.0,2.0202,5.0,94
9.0,2.0202,7.0,87
12.0,2.0202,7.0,88
4.0,2.0202,7.0,89
18.0,2.0202,7.0,90
9.0,2.0202,7.0,91
8.0,2.0202,7.0,92
13.0,2.0202,7.0,93
10.0,2.0202,7.0,94
3.0,2.0202,9.0,87
8.0,2.0202,9.0,88
7.0,2.0202,9.0,89
1.0,2.0202,9.0,90
3.0,2.0202,9.0,91
8.0,2.0202,9.0,92
5.0,2.0202,9.0,93
15.0,2.0202,9.0,94
1.0,2.0203,1.0,87
1.0,2.0203,1.0,94
1.0,2.0203,2.0,87
2.0,2.0203,2.0,89
1.0,2.0203,2.0,91
222.0,2.0203,3.0,87
212.0,2.0203,3.0,88
184.0,2.0203,3.0,89
157.0,2.0203,3.0,90
135.0,2.0203,3.0,91
83.0,2.0203,3.0,92
45.0,2.0203,3.0,93
35.0,2.0203,3.0,94
41.0,2.0203,4.0,88
23.0,2.0203,5.0,87
28.0,2.0203,5.0,88
22.0,2.0203,5.0,89
28.0,2.0203,5.0,90
23.0,2.0203,5.0,91
8.0,2.0203,5.0,92
7.0,2.0203,5.0,93
14.0,2.0203,5.0,94
13.0,2.0203,7.0,87
20.0,2.0203,7.0,88
12.0,2.0203,7.0,89
14.0,2.0203,7.0,90
16.0,2.0203,7.0,91
15.0,2.0203,7.0,92
8.0,2.0203,7.0,93
4.0,2.0203,7.0,94
2.0,2.0203,9.0,87
5.0,2.0203,9.0,88
2.0,2.0203,9.0,89
8.0,2.0203,9.0,90
10.0,2.0203,9.0,91
9.0,2.0203,9.0,92
3.0,2.0204,1.0,92
1.0,2.0204,1.0,93
1.0,2.0204,5.0,89
10.0,2.0204,7.0,87
9.0,2.0204,7.0,88
8.0,2.0204,7.0,89
3.0,2.0204,7.0,90
6.0,2.0204,7.0,91
3.0,2.0204,7.0,92
2.0,2.0204,7.0,93
9.0,2.0204,7.0,94
10.0,2.0204,9.0,87
7.0,2.0204,9.0,88
13.0,2.0204,9.0,89
10.0,2.0204,9.0,90
6.0,2.0204,9.0,91
4.0,2.0204,9.0,92
12.0,2.0204,9.0,93
10.0,2.0204,9.0,94
18.0,2.0205,3.0,92
15.0,2.0205,3.0,93
11.0,2.0205,3.0,94
10.0,2.0205,5.0,92
9.0,2.0205,5.0,93
14.0,2.0205,5.0,94
1.0,2.0205,7.0,92
2.0,2.0205,7.0,93
4.0,2.0205,7.0,94
4.0,2.0205,9.0,93
2.0,2.0205,9.0,94
30.0,2.0206,2.0,87
27.0,2.0206,2.0,88
25.0,2.0206,2.0,89
31.0,2.0206,2.0,90
40.0,2.0206,2.0,91
28.0,2.0206,2.0,92
16.0,2.0206,2.0,93
22.0,2.0206,2.0,94
9.0,2.0206,3.0,87
22.0,2.0206,3.0,88
18.0,2.0206,3.0,89
16.0,2.0206,3.0,90
20.0,2.0206,3.0,91
21.0,2.0206,3.0,92
9.0,2.0206,3.0,93
6.0,2.0206,3.0,94
1.0,2.0206,4.0,88
197.0,2.0206,5.0,87
210.0,2.0206,5.0,88
152.0,2.0206,5.0,89
135.0,2.0206,5.0,90
127.0,2.0206,5.0,91
124.0,2.0206,5.0,92
99.0,2.0206,5.0,93
109.0,2.0206,5.0,94
53.0,2.0206,7.0,87
52.0,2.0206,7.0,88
40.0,2.0206,7.0,89
32.0,2.0206,7.0,90
31.0,2.0206,7.0,91
34.0,2.0206,7.0,92
19.0,2.0206,7.0,93
22.0,2.0206,7.0,94
14.0,2.0206,9.0,87
13.0,2.0206,9.0,88
14.0,2.0206,9.0,89
19.0,2.0206,9.0,90
13.0,2.0206,9.0,91
10.0,2.0206,9.0,92
6.0,2.0206,9.0,93
3.0,2.0206,9.0,94
11.0,2.0208,2.0,87
4.0,2.0208,2.0,88
1.0,2.0208,2.0,89
40.0,2.0208,3.0,87
103.0,2.0208,3.0,88
77.0,2.0208,3.0,89
102.0,2.0208,3.0,90
93.0,2.0208,3.0,91
3.0,2.0208,5.0,89
2.0,2.0208,5.0,90
26.0,2.0209,1.0,87
43.0,2.0209,1.0,88
24.0,2.0209,1.0,89
43.0,2.0209,1.0,90
13.0,2.0209,1.0,91
20.0,2.0209,1.0,92
21.0,2.0209,1.0,93
7.0,2.0209,1.0,94
4.0,2.0209,3.0,87
33.0,2.0209,3.0,88
27.0,2.0209,3.0,89
26.0,2.0209,3.0,90
31.0,2.0209,3.0,91
33.0,2.0209,3.0,92
23.0,2.0209,3.0,93
31.0,2.0209,3.0,94
98.0,2.0209,5.0,87
101.0,2.0209,5.0,88
97.0,2.0209,5.0,89
123.0,2.0209,5.0,90
104.0,2.0209,5.0,91
100.0,2.0209,5.0,92
107.0,2.0209,5.0,93
121.0,2.0209,5.0,94
21.0,2.0209,7.0,87
39.0,2.0209,7.0,88
27.0,2.0209,7.0,89
27.0,2.0209,7.0,90
14.0,2.0209,7.0,91
28.0,2.0209,7.0,92
24.0,2.0209,7.0,93
20.0,2.0209,7.0,94
11.0,2.0209,9.0,87
9.0,2.0209,9.0,88
6.0,2.0209,9.0,89
11.0,2.0209,9.0,90
12.0,2.0209,9.0,91
17.0,2.0209,9.0,92
12.0,2.0209,9.0,93
17.0,2.0209,9.0,94
9.0,2.0299,1.0,87
8.0,2.0299,1.0,88
12.0,2.0299,2.0,87
3.0,2.0299,2.0,88
1.0,2.0299,2.0,90
1.0,2.0299,2.0,91
3.0,2.0299,2.0,92
3.0,2.0299,2.0,93
39.0,2.0299,3.0,87
29.0,2.0299,3.0,88
57.0,2.0299,3.0,89
84.0,2.0299,3.0,90
45.0,2.0299,3.0,91
70.0,2.0299,3.0,92
65.0,2.0299,3.0,93
107.0,2.0299,3.0,94
165.0,2.0299,5.0,87
155.0,2.0299,5.0,88
152.0,2.0299,5.0,89
212.0,2.0299,5.0,90
207.0,2.0299,5.0,91
258.0,2.0299,5.0,92
208.0,2.0299,5.0,93
234.0,2.0299,5.0,94
63.0,2.0299,7.0,87
34.0,2.0299,7.0,88
27.0,2.0299,7.0,89
36.0,2.0299,7.0,90
31.0,2.0299,7.0,91
25.0,2.0299,7.0,92
23.0,2.0299,7.0,93
33.0,2.0299,7.0,94
17.0,2.0299,9.0,87
9.0,2.0299,9.0,88
8.0,2.0299,9.0,89
12.0,2.0299,9.0,90
14.0,2.0299,9.0,91
11.0,2.0299,9.0,92
15.0,2.0299,9.0,93
20.0,2.0299,9.0,94
117.0,2.0301,1.0,87
224.0,2.0301,2.0,87
3.0,2.0301,2.0,94
5.0,2.0301,3.0,88
6.0,2.0301,3.0,89
14.0,2.0301,3.0,91
42.0,2.0301,3.0,92
42.0,2.0301,3.0,93
35.0,2.0301,3.0,94
1.0,2.0301,4.0,88
489.0,2.0301,5.0,87
589.0,2.0301,5.0,88
558.0,2.0301,5.0,89
522.0,2.0301,5.0,90
471.0,2.0301,5.0,91
449.0,2.0301,5.0,92
449.0,2.0301,5.0,93
448.0,2.0301,5.0,94
247.0,2.0301,7.0,87
247.0,2.0301,7.0,88
300.0,2.0301,7.0,89
299.0,2.0301,7.0,90
294.0,2.0301,7.0,91
306.0,2.0301,7.0,92
317.0,2.0301,7.0,93
329.0,2.0301,7.0,94
110.0,2.0301,9.0,87
114.0,2.0301,9.0,88
112.0,2.0301,9.0,89
125.0,2.0301,9.0,90
123.0,2.0301,9.0,91
133.0,2.0301,9.0,92
138.0,2.0301,9.0,93
148.0,2.0301,9.0,94
2.0,2.0399,3.0,87
1.0,2.0399,4.0,87
1.0,2.0401,2.0,89
3.0,2.0401,2.0,90
1.0,2.0401,2.0,92
26.0,2.0401,3.0,87
27.0,2.0401,3.0,88
21.0,2.0401,3.0,89
17.0,2.0401,3.0,90
25.0,2.0401,3.0,91
26.0,2.0401,3.0,92
3.0,2.0401,3.0,93
6.0,2.0401,3.0,94
1.0,2.0401,4.0,90
226.0,2.0401,5.0,87
240.0,2.0401,5.0,88
205.0,2.0401,5.0,89
212.0,2.0401,5.0,90
208.0,2.0401,5.0,91
201.0,2.0401,5.0,92
216.0,2.0401,5.0,93
242.0,2.0401,5.0,94
63.0,2.0401,7.0,87
72.0,2.0401,7.0,88
66.0,2.0401,7.0,89
64.0,2.0401,7.0,90
72.0,2.0401,7.0,91
60.0,2.0401,7.0,92
75.0,2.0401,7.0,93
61.0,2.0401,7.0,94
17.0,2.0401,9.0,87
25.0,2.0401,9.0,88
33.0,2.0401,9.0,89
27.0,2.0401,9.0,90
29.0,2.0401,9.0,91
28.0,2.0401,9.0,92
48.0,2.0401,9.0,93
34.0,2.0401,9.0,94
49.0,2.0402,1.0,87
101.0,2.0402,1.0,88
31.0,2.0402,1.0,89
94.0,2.0402,1.0,90
43.0,2.0402,1.0,91
25.0,2.0402,1.0,92
35.0,2.0402,1.0,93
26.0,2.0402,1.0,94
5.0,2.0402,2.0,87
1.0,2.0402,2.0,89
2.0,2.0402,2.0,90
8.0,2.0402,2.0,92
7.0,2.0402,3.0,87
10.0,2.0402,3.0,88
13.0,2.0402,3.0,89
17.0,2.0402,3.0,90
22.0,2.0402,3.0,91
20.0,2.0402,3.0,92
17.0,2.0402,3.0,93
10.0,2.0402,3.0,94
1.0,2.0402,4.0,87
1.0,2.0402,4.0,88
759.0,2.0402,5.0,87
647.0,2.0402,5.0,88
557.0,2.0402,5.0,89
485.0,2.0402,5.0,90
450.0,2.0402,5.0,91
453.0,2.0402,5.0,92
550.0,2.0402,5.0,93
540.0,2.0402,5.0,94
353.0,2.0402,7.0,87
335.0,2.0402,7.0,88
293.0,2.0402,7.0,89
296.0,2.0402,7.0,90
300.0,2.0402,7.0,91
259.0,2.0402,7.0,92
232.0,2.0402,7.0,93
237.0,2.0402,7.0,94
182.0,2.0402,9.0,87
226.0,2.0402,9.0,88
196.0,2.0402,9.0,89
228.0,2.0402,9.0,90
170.0,2.0402,9.0,91
188.0,2.0402,9.0,92
154.0,2.0402,9.0,93
195.0,2.0402,9.0,94
2.0,2.0403,1.0,92
5.0,2.0403,1.0,94
6.0,2.0403,2.0,87
17.0,2.0403,2.0,88
6.0,2.0403,2.0,89
12.0,2.0403,2.0,90
8.0,2.0403,2.0,91
41.0,2.0403,2.0,92
14.0,2.0403,2.0,93
34.0,2.0403,2.0,94
35.0,2.0403,3.0,87
51.0,2.0403,3.0,88
69.0,2.0403,3.0,89
58.0,2.0403,3.0,90
52.0,2.0403,3.0,91
85.0,2.0403,3.0,92
81.0,2.0403,3.0,93
96.0,2.0403,3.0,94
1.0,2.0403,4.0,87
1.0,2.0403,4.0,88
4.0,2.0403,4.0,91
1.0,2.0403,4.0,92
2.0,2.0403,4.0,93
624.0,2.0403,5.0,87
565.0,2.0403,5.0,88
495.0,2.0403,5.0,89
519.0,2.0403,5.0,90
471.0,2.0403,5.0,91
477.0,2.0403,5.0,92
517.0,2.0403,5.0,93
559.0,2.0403,5.0,94
158.0,2.0403,7.0,87
162.0,2.0403,7.0,88
155.0,2.0403,7.0,89
151.0,2.0403,7.0,90
141.0,2.0403,7.0,91
146.0,2.0403,7.0,92
128.0,2.0403,7.0,93
136.0,2.0403,7.0,94
69.0,2.0403,9.0,87
57.0,2.0403,9.0,88
63.0,2.0403,9.0,89
94.0,2.0403,9.0,90
73.0,2.0403,9.0,91
60.0,2.0403,9.0,92
53.0,2.0403,9.0,93
62.0,2.0403,9.0,94
9.0,2.0405,7.0,92
16.0,2.0405,7.0,93
10.0,2.0405,7.0,94
15.0,2.0405,9.0,92
7.0,2.0405,9.0,93
8.0,2.0405,9.0,94
1.0,2.0406,5.0,92
4.0,2.0406,7.0,92
4.0,2.0406,7.0,93
2.0,2.0406,7.0,94
5.0,2.0406,9.0,92
8.0,2.0406,9.0,93
8.0,2.0406,9.0,94
3.0,2.0407,7.0,94
4.0,2.0407,9.0,92
2.0,2.0407,9.0,93
6.0,2.0407,9.0,94
3.0,2.0408,1.0,90
3.0,2.0408,1.0,91
1.0,2.0408,1.0,94
4.0,2.0408,2.0,87
1.0,2.0408,3.0,87
2.0,2.0408,3.0,90
10.0,2.0408,3.0,91
10.0,2.0408,3.0,92
14.0,2.0408,3.0,93
5.0,2.0408,3.0,94
36.0,2.0408,5.0,87
26.0,2.0408,5.0,88
20.0,2.0408,5.0,89
23.0,2.0408,5.0,90
20.0,2.0408,5.0,91
17.0,2.0408,5.0,92
19.0,2.0408,5.0,93
18.0,2.0408,5.0,94
24.0,2.0408,7.0,87
24.0,2.0408,7.0,88
19.0,2.0408,7.0,89
15.0,2.0408,7.0,90
18.0,2.0408,7.0,91
18.0,2.0408,7.0,92
25.0,2.0408,7.0,93
21.0,2.0408,7.0,94
1.0,2.0408,9.0,87
1.0,2.0408,9.0,88
2.0,2.0408,9.0,91
3.0,2.0408,9.0,92
1.0,2.0408,9.0,93
1.0,2.0408,9.0,94
5.0,2.0409,3.0,87
1.0,2.0409,3.0,88
1.0,2.0409,3.0,90
2.0,2.0409,3.0,91
4.0,2.0409,3.0,92
1.0,2.0409,3.0,93
1.0,2.0409,3.0,94
0.0,2.0409,4.0,92
3.0,2.0409,4.0,93
88.0,2.0409,5.0,87
87.0,2.0409,5.0,88
67.0,2.0409,5.0,89
98.0,2.0409,5.0,90
85.0,2.0409,5.0,91
111.0,2.0409,5.0,92
112.0,2.0409,5.0,93
162.0,2.0409,5.0,94
55.0,2.0409,7.0,87
66.0,2.0409,7.0,88
50.0,2.0409,7.0,89
47.0,2.0409,7.0,90
46.0,2.0409,7.0,91
39.0,2.0409,7.0,92
30.0,2.0409,7.0,93
49.0,2.0409,7.0,94
27.0,2.0409,9.0,87
23.0,2.0409,9.0,88
18.0,2.0409,9.0,89
22.0,2.0409,9.0,90
22.0,2.0409,9.0,91
26.0,2.0409,9.0,92
22.0,2.0409,9.0,93
20.0,2.0409,9.0,94
4.0,2.0499,2.0,89
2.0,2.0499,2.0,91
2.0,2.0499,3.0,87
3.0,2.0499,3.0,88
16.0,2.0499,3.0,89
37.0,2.0499,3.0,90
44.0,2.0499,3.0,91
57.0,2.0499,3.0,92
69.0,2.0499,3.0,93
42.0,2.0499,3.0,94
5.0,2.0499,4.0,91
19.0,2.0499,5.0,87
17.0,2.0499,5.0,88
37.0,2.0499,5.0,89
49.0,2.0499,5.0,90
51.0,2.0499,5.0,91
117.0,2.0499,5.0,92
54.0,2.0499,5.0,93
59.0,2.0499,5.0,94
1.0,2.0499,6.0,89
4.0,2.0499,7.0,87
11.0,2.0499,7.0,88
10.0,2.0499,7.0,89
13.0,2.0499,7.0,90
32.0,2.0499,7.0,91
13.0,2.0499,7.0,93
15.0,2.0499,7.0,94
1.0,2.0499,9.0,87
4.0,2.0499,9.0,88
7.0,2.0499,9.0,89
9.0,2.0499,9.0,90
21.0,2.0499,9.0,91
4.0,2.0499,9.0,93
10.0,2.0499,9.0,94
9.0,2.0501,1.0,93
4.0,2.0501,1.0,94
1.0,2.0501,2.0,88
6.0,2.0501,3.0,87
8.0,2.0501,3.0,88
4.0,2.0501,3.0,89
5.0,2.0501,3.0,90
4.0,2.0501,3.0,91
1.0,2.0501,3.0,92
4.0,2.0501,3.0,93
140.0,2.0501,5.0,87
102.0,2.0501,5.0,88
103.0,2.0501,5.0,89
101.0,2.0501,5.0,90
98.0,2.0501,5.0,91
94.0,2.0501,5.0,92
92.0,2.0501,5.0,93
130.0,2.0501,5.0,94
116.0,2.0501,7.0,87
94.0,2.0501,7.0,88
108.0,2.0501,7.0,89
91.0,2.0501,7.0,90
83.0,2.0501,7.0,91
93.0,2.0501,7.0,92
86.0,2.0501,7.0,93
72.0,2.0501,7.0,94
67.0,2.0501,9.0,87
78.0,2.0501,9.0,88
57.0,2.0501,9.0,89
85.0,2.0501,9.0,90
87.0,2.0501,9.0,91
59.0,2.0501,9.0,92
60.0,2.0501,9.0,93
57.0,2.0501,9.0,94
5.0,2.9999,1.0,90
11.0,2.9999,1.0,92
55.0,2.9999,1.0,94
9.0,2.9999,2.0,87
15.0,2.9999,2.0,88
11.0,2.9999,2.0,89
3.0,2.9999,2.0,90
4.0,2.9999,2.0,93
78.0,2.9999,2.0,94
31.0,2.9999,3.0,87
49.0,2.9999,3.0,88
69.0,2.9999,3.0,89
37.0,2.9999,3.0,90
9.0,2.9999,3.0,91
32.0,2.9999,3.0,92
35.0,2.9999,3.0,93
59.0,2.9999,3.0,94
9.0,2.9999,4.0,87
9.0,2.9999,4.0,88
107.0,2.9999,5.0,87
49.0,2.9999,5.0,88
97.0,2.9999,5.0,89
79.0,2.9999,5.0,90
58.0,2.9999,5.0,91
188.0,2.9999,5.0,92
166.0,2.9999,5.0,93
197.0,2.9999,5.0,94
27.0,2.9999,7.0,87
15.0,2.9999,7.0,88
